"AdID" "LocationID" "CategoryID" "Params" "Price" "Title" "IsContext"
"1876" 1876 3960 22 "{83:'Топы и футболки', 92:'48–50 (XL)', 175:'Женская одежда'}" 600 "Топ Jigsaw оригинал Англ" 0
"1877" 1877 4294 32 "{536:'Сдам', 554:'Помещение свободного назначения'}" 35000 "Помещение свободного назначения, 107 м²" 0
"1878" 1878 2319 34 "{709:'Шины', 731:'195', 732:'65', 733:'15', 734:'Зимние шипованные', 5:'Шины, диски и колёса'}" 2250 "Любые зимние шины со склада" 0
"1879" 1879 346 34 "{5:'Запчасти', 598:'Для водного транспорта'}" 99 "Гофра резиновая для 2-х тросов 03.150.78" 0
"1880" 1880 3953 60 "{178:'Для девочек', 179:'Обувь', 125:'36'}" 300 "Серебряные туфельки" 0
"1881" 1881 2077 54 "{576:'9-12', 550:'2', 201:'Сдам', 503:'Панельный', 567:'Не первый и не последний', 504:'На длительный срок'}" 18000 "2-к квартира, 47 м², 3/9 эт." 0
"1882" 1882 2430 22 "{83:'Верхняя одежда', 86:'44–46 (M)', 175:'Женская одежда'}" 2900 "Дубленка" 0
"1883" 1883 2840 60 "{178:'Для девочек', 179:'Обувь', 125:'23'}" 1000 "Сандалии \"\"Adidas kids\"\"" 0
"1884" 1884 2430 16 "{162:'Для студии и концертов'}" 20000 "Синтезатор" 0
"1885" 1885 3960 11 "{104:'Часы'}" 4500 "Patek Philippe Gondolo N01-49" 0
"1886" 1886 1261 5 "{165:'Настольные игры'}" 500 "Карты покерные \"\"BEE\"\"пластик" 0
"1887" 1887 3915 11 "{104:'Ювелирные изделия'}" 3000 "Серьги золотые" 0
"1888" 1888 2430 54 "{549:'4', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не первый и не последний', 575:'5-8'}" 7199000 "4-к квартира, 83 м², 5/6 эт." 0
"1889" 1889 576 60 "{112:'134-140 см (8-10 лет)', 178:'Для девочек', 179:'Верхняя одежда'}" 600 "Жилетка д/д george, 140см" 0
"1890" 1890 2184 41 "{143:'Samsung'}" 1000 "Samsung 3010" 0
"1891" 1891 2840 34 "{817:'Подвеска', 5:'Запчасти', 598:'Для автомобилей'}" 200 "Опора амортизатора audi 100 -91 пер" 0
"1892" 1892 4336 50 "{44:'Стройматериалы'}" 0 "Вентилируемые фасады монтаж на дома" 0
"1893" 1893 3960 47 "{127:'Велосипеды и самокаты'}" 29990 "Велотрасформер taga - велоколяска" 0
"1894" 1894 3928 54 "{576:'9-12', 550:'1', 201:'Сдам', 503:'Кирпичный', 567:'Не первый и не последний', 504:'На длительный срок'}" 10000 "1-к квартира, 33 м², 6/9 эт." 0
"1895" 1895 1294 41 "{143:'Другие марки'}" 1000 "Телефон" 0
"1896" 1896 3061 22 "{88:'< 35', 83:'Обувь', 175:'Женская одежда'}" 1400 "Новые кеды 23.5 см" 0
"1897" 1897 1556 250004 "{714:'Продажи', 715:'Полный день', 822:'Незаконченное высшее', 823:'1', 824:'Мужской', 825:'21'}" 30000 "Менеджер торгового зала" 0
"1898" 1898 1000019 42 "{202:'Продам', 556:'Дом', 525:'20'}" 1511000 "Дом 65 м² на участке 11 сот." 0
"1899" 1899 3198 57 "{130:'Приборы и аксессуары'}" 300 "Мочалки новые синтетические ручная работа мягкие" 0
"1900" 1900 3960 34 "{5:'Аксессуары'}" 2700 "Моторюкзак Alpinestars Drinking Comfort" 0
"1901" 1901 4336 22 "{88:'40', 83:'Обувь', 175:'Женская одежда'}" 500 "Женские туфли" 0
"1902" 1902 1096 38 "{45:'Шкафы и комоды'}" 5000 "Шкаф-прихожая" 0
"1903" 1903 3960 22 "{90:'46–48 (L)', 83:'Платья и юбки', 175:'Женская одежда'}" 2499 "Новое платье-футляр с баской и открытой спиной 46" 0
"1904" 1904 2430 53 "{181:'Для магазина'}" 29500 "Витрина Иней 4 мп в наличии новая с завода" 0
"1905" 1905 1967 13 "{137:'Игровые приставки'}" 3390 "Psp 3008 black 8gb" 0
"1906" 1906 1123 22 "{88:'38', 83:'Обувь', 175:'Женская одежда'}" 500 "Обувь осень, весна, лето. Идеальное состояние" 0
"1907" 1907 2430 60 "{178:'Для девочек', 115:'62-68 см (2-6 мес)', 179:'Платья и юбки'}" 100 "Платья" 0
"1908" 1908 992 22 "{88:'37', 83:'Обувь', 175:'Женская одежда'}" 1000 "Сапоги демисезонные размер 37. нат. замша" 0
"1909" 1909 547 34 "" 5600 "Бампер задний renault megane 02-07 меган хэч" 0
"1910" 1910 3960 53 "{181:'Промышленное'}" 0 "Рейсмус (Корея) 400мм \"\"акаr\"\" (рабочий)" 0
"1911" 1911 4545 6 "{512:'1', 518:'Блочный', 200:'Сдам', 596:'На длительный срок', 565:'Не первый и не последний', 574:'< 5'}" 12000 "Комната 18 м² в 1-к, 2/3 эт." 0
"1912" 1912 2270 34 "{5:'Экипировка'}" 4000 "Гбо пропан" 0
"1913" 1913 3976 54 "{549:'1', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не первый и не последний', 575:'5-8'}" 0 "1-к квартира, 30 м², 2/5 эт." 0
"1914" 1914 3960 22 "{175:'Аксессуары'}" 20 "Стропа сумочная цветная" 0
"1915" 1915 1261 32 "{536:'Сдам', 554:'Помещение свободного назначения'}" 9000 "Склад, мини цех 58 кв. м. собственик" 0
"1916" 1916 2225 14 "{42:'Грузовики'}" 1 "Исузу эльф 92" 0
"1917" 1917 3335 47 "{127:'Детские коляски'}" 3000 "Прогулочная коляска" 0
"1918" 1918 3960 43 "{227:'100', 633:'Синий', 1159:0, 210:'Audi', 184:'350 000 - 359 999', 1162:0, 1165:0, 1135:0, 632:'2.0', 1138:0, 1283:'С пробегом', 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Универсал', 188:'1994', 185:'Механика'}" 150000 "Audi 100, 1994" 0
"1919" 1919 1917 54 "{549:'3', 201:'Продам', 498:'Панельный', 499:'Вторичка', 566:'Не первый и не последний', 575:'5-8'}" 1830000 "3-к квартира, 64 м², 4/5 эт." 0
"1920" 1920 44 38 "{45:'Подставки и тумбы'}" 600 "Подставка для цветов" 0
"1921" 1921 346 22 "{176:'Джинсы', 97:'32', 175:'Мужская одежда'}" 350 "Джинсы темно синие 50 размера" 0
"1922" 1922 1583 22 "{88:'> 41', 83:'Обувь', 175:'Женская одежда'}" 1500 "Сапоги зимние" 0
"1923" 1923 3953 22 "{96:'50–52 (XL)', 176:'Верхняя одежда', 175:'Мужская одежда'}" 500 "Продается куртка" 0
"1924" 1924 3129 29 "{483:'Аксессуары'}" 4500 "TL866A программатор" 0
"1925" 1925 479 54 "{201:'Сниму', 765:'На длительный срок', 551:'1'}" 0 "Сниму 1-к квартиру" 0
"1926" 1926 1344 53 "{181:'Другое'}" 800 "Продам прожекторы б/у foton lightning FL-03 150w" 0
"1927" 1927 547 34 "{817:'Трансмиссия и привод', 5:'Запчасти', 598:'Для автомобилей'}" 2300 "Привод В сборе на модели hyundai" 0
"1928" 1928 3424 38 "{45:'Столы и стулья'}" 1600 "Продажа стеклянных кухонных столов" 0
"1929" 1929 3960 22 "{175:'Аксессуары'}" 1200 "Сумка желтая" 0
"1930" 1930 3921 9 "{51:'Посуда'}" 101 "Масленка коричневая" 0
"1931" 1931 2840 50 "{44:'Двери'}" 0 "Двери и мрамор, вместе и навсегда" 0
"1932" 1932 1261 44 "{223:'Объективы'}" 5000 "Объектив 50 1.8 для Nikon" 0
"1933" 1933 547 43 "{1283:'С пробегом', 633:'Серый', 1159:0, 210:'Hyundai', 184:'35 000 - 39 999', 1162:0, 1165:0, 1135:0, 632:'1.6', 1138:0, 246:'Solaris', 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'2013', 185:'Механика'}" 440000 "Hyundai Solaris, 2013" 0
"1934" 1934 4260 34 "{709:'Шины', 731:'175', 732:'70', 733:'13', 734:'Летние', 5:'Шины, диски и колёса'}" 1250 "Шины с дисками" 0
"1935" 1935 2840 38 "{45:'Кровати, диваны и кресла'}" 14207 "Матрас ортопедический новый" 0
"1936" 1936 972 500001 "{820:'Общественное питание'}" 4e+05 "Продам готовый бизнес. От собственника" 0
"1937" 1937 346 34 "{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}" 300 "Мотор дворников и передняя панель газ 3110" 0
"1938" 1938 3939 23 "{7:'Моторные лодки'}" 4900 "Уфимские лодки пвх в ассортименте" 0
"1939" 1939 3953 41 "{143:'Nokia'}" 2340 "Телефон Nokia 5310" 0
"1940" 1940 2230 22 "{175:'Аксессуары'}" 2690 "Сумка Chanel boy" 0
"1941" 1941 3960 22 "{90:'42–44 (S)', 83:'Платья и юбки', 175:'Женская одежда'}" 1200 "Платье" 0
"1942" 1942 3953 60 "{178:'Для девочек', 179:'Обувь', 125:'36'}" 450 "Кроссовки кожаные \"\"Lacoste\"\"" 0
"1943" 1943 1885 42 "{202:'Продам', 556:'Дом', 525:'0'}" 3e+06 "Дом 52 м² на участке 9 сот." 0
"1944" 1944 1301 54 "{576:'9-12', 550:'2', 201:'Сдам', 503:'Панельный', 567:'Не первый и не последний', 504:'На длительный срок'}" 9000 "2-к квартира, 52 м², 6/11 эт." 0
"1945" 1945 3282 54 "{576:'13-16', 550:'3', 201:'Сдам', 503:'Кирпичный', 567:'Не первый и не последний', 504:'На длительный срок'}" 0 "3-к квартира, 70 м², 3/14 эт." 0
"1946" 1946 2840 60 "{178:'Для мальчиков', 124:'32', 110:'Обувь'}" 500 "Ботинки б/у" 0
"1947" 1947 1625 60 "{120:'62-68 см (2-6 мес)', 178:'Для мальчиков', 110:'Комбинезоны и боди'}" 200 "Комбинезон" 0
"1948" 1948 3953 34 "{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}" 19000 "BMW E38 бампер передний рестайл бмв Е38" 0
"1949" 1949 3953 50 "{44:'Сантехника и сауна'}" 783 "Водосчетчик универсальный Minkor квартирный" 0
"1950" 1950 4268 30 "{784:'Кирпичный', 786:'Да', 563:'Гараж', 204:'Сдам'}" 900 "Гараж, 21 м²" 0
"1951" 1951 2840 60 "{113:'62-68 см (2-6 мес)', 178:'Для девочек', 179:'Комбинезоны и боди'}" 1200 "Новые вещи для девочки" 0
"1952" 1952 3976 47 "{127:'Игрушки'}" 375 "Прыгунки 3 в 1(качели, прыгунки, тарзанка)" 0
"1953" 1953 3282 38 "{45:'Текстиль и ковры'}" 1230 "Постельное белье бязь Ворожея (Коричневый)" 0
"1954" 1954 3960 37 "{14:'Монеты'}" 150 "10 рублей 2009 Республика Коми" 0
"1955" 1955 2757 500001 "{820:'Сфера услуг'}" 12000 "Кабинет в парикмахерской" 0
"1956" 1956 812 26 "{132:'Акустика, колонки, сабвуферы'}" 900 "Колонки Gembird WCS-1015" 0
"1957" 1957 2230 43 "{281:'ГАЗель Бизнес', 1283:'С пробегом', 633:'Белый ', 1159:0, 210:'ГАЗ', 184:'25 000 - 29 999', 1162:0, 1165:0, 1135:0, 632:'2.4', 1138:0, 695:'Задний', 696:'левый', 185:'Механика', 186:'Бензин', 187:'Фургон', 188:'2013'}" 510000 "ГАЗ ГАЗель Бизнес, 2013" 0
"1958" 1958 3953 38 "{45:'Шкафы и комоды'}" 16991 "Шкаф S-83-REG 4D август венге" 0
"1959" 1959 4341 34 "{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}" 0 "Запчасти Toyota Camry 40. Телевизор" 0
"1960" 1960 3953 60 "{178:'Для девочек', 179:'Обувь', 125:'20'}" 0 "Ботинки, сандали" 0
"1961" 1961 2430 42 "{202:'Продам', 556:'Дом', 525:'0'}" 5e+06 "Дом 53 м² на участке 7 сот." 0
"1962" 1962 343 33 "{531:'Поселений (ИЖС)', 203:'Продам'}" 1550000 "Участок 10 сот. (ИЖС)" 0
"1963" 1963 3976 54 "{549:'1', 201:'Продам', 498:'Монолитный', 499:'Новостройка', 566:'Не первый и не последний', 575:'13-16'}" 1450000 "1-к квартира, 30 м², 3/14 эт." 0
"1964" 1964 4423 60 "{178:'Для девочек', 179:'Трикотаж', 478:'146-152 см (10-12 лет)'}" 500 "Жилет школьный" 0
"1965" 1965 3953 29 "{483:'Мониторы'}" 5500 "Матрица LP156WF4(SL)(B5)" 0
"1966" 1966 3960 25 "{140:'Планшеты'}" 975 "BA81-17837A Samsung ativ XE700T1C-H01RU" 0
"1967" 1967 3939 22 "{83:'Свадебные платья', 476:'40–42 (XS)', 175:'Женская одежда'}" 22000 "Свадебное платье" 0
"1968" 1968 3960 45 "{211:'Бивер'}" 19000 "Замечательный подарок для дам. Мальчик бивера" 0
"1969" 1969 972 250005 "{716:'Ремонт, строительство'}" 10000 "Продажа садовых беседок" 0
"1970" 1970 3540 60 "{112:'86-92 см (1-2 года)', 178:'Для девочек', 179:'Верхняя одежда'}" 0 "Плащик на девочку" 0
"1971" 1971 3960 60 "{178:'Для девочек', 115:'98-104 см (2-4 года)', 179:'Платья и юбки'}" 1000 "Платья, сарафаны на девочку 3-4 лет" 0
"1972" 1972 3960 18 "" 1950 "Сапоги Titan -100C Forest/Black" 0
"1973" 1973 4354 38 "{45:'Предметы интерьера, искусство'}" 3700 "Картина \"\"Центр притяжения\"\"" 0
"1974" 1974 1340 59 "{217:'Кролики'}" 0 "Продоются кролики" 0
"1975" 1975 3953 22 "{88:'36', 83:'Обувь', 175:'Женская одежда'}" 18700 "Туфли женские Donna Karan" 0
"1976" 1976 547 26 "{132:'Усилители и ресиверы'}" 16999 "Hi-End усилитель А-класса Pioneer A-006 1979г. в" 0
"1977" 1977 2225 9 "{51:'Посуда'}" 400 "Емкости пластиковые" 0
"1978" 1978 1340 34 "{817:'Автосвет', 5:'Запчасти', 598:'Для автомобилей'}" 2000 "Фара левая honda accord" 0
"1979" 1979 2277 22 "{90:'42–44 (S)', 83:'Платья и юбки', 175:'Женская одежда'}" 0 "Юбка s. Oliver" 0
"1980" 1980 1937 50 "{44:'Стройматериалы'}" 0 "Кирпич керамический и др" 0
"1981" 1981 2277 9 "{51:'Посуда'}" 200 "Новый кофейный сервиз" 0
"1982" 1982 3953 44 "{223:'Объективы'}" 500 "Объектив И-96У1" 0
"1983" 1983 2840 27 "{48:'Для дома', 487:'Стиральные машины'}" 0 "Вывоз стиралок холодильников" 0
"1984" 1984 3960 38 "{45:'Предметы интерьера, искусство'}" 232000 "Каминные часы 19 века" 0
"1985" 1985 3008 43 "{1283:'С пробегом', 633:'Синий', 262:'Vectra', 1159:0, 210:'Opel', 184:'250 000 - 259 999', 1162:0, 1165:0, 1135:0, 632:'1.8', 1138:0, 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Хетчбэк', 188:'1991', 185:'Механика'}" 72500 "Opel Vectra, 1991" 0
"1986" 1986 1294 38 "{45:'Кровати, диваны и кресла'}" 4500 "Одноместная кровать" 0
"1987" 1987 1729 22 "{90:'42–44 (S)', 83:'Платья и юбки', 175:'Женская одежда'}" 300 "Платье Concept Club" 0
"1988" 1988 3953 34 "{817:'Двигатель', 5:'Запчасти', 598:'Для автомобилей'}" 5100 "Поддон Рено Логан, Сандеро, Кангу" 0
"1989" 1989 3960 250004 "{714:'Туризм, рестораны', 715:'Полный день', 822:'Высшее', 823:'3', 824:'Мужской', 825:'29'}" 50000 "Повар универсал" 0
"1990" 1990 1344 38 "{45:'Подставки и тумбы'}" 2150 "Тумба выкатная N 2" 0
"1991" 1991 3960 34 "{817:'Двигатель', 5:'Запчасти', 598:'Для автомобилей'}" 0 "Коленвал для 1.4 TSI caxa" 0
"1992" 1992 1294 60 "{178:'Для мальчиков', 477:'74-80 см (7-12 мес)', 110:'Трикотаж'}" 200 "Толстовки для мальчика на 6 мес - 1.5 года" 0
"1993" 1993 44 5 "{165:'Фитнес и тренажёры'}" 5500 "Велотренажер torneo" 0
"1994" 1994 3960 250006 "{712:'Полный день', 827:'Не имеет значения', 711:'Строительство'}" 0 "Требуются Разнорабочие" 0
"1995" 1995 72 50 "{44:'Инструменты'}" 540 "Внешний вибратор Wacker AR 26/6/042 3.5 kN новый" 0
"1996" 1996 3953 22 "{83:'Верхняя одежда', 86:'44–46 (M)', 175:'Женская одежда'}" 2300 "Куртка - пиджак (кожа)" 0
"1997" 1997 727 43 "{1283:'С пробегом', 633:'Чёрный', 1159:0, 210:'ВАЗ (LADA)', 184:'35 000 - 39 999', 1162:0, 1165:0, 1135:0, 632:'1.6', 1138:0, 280:'Priora', 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'2013', 185:'Механика'}" 390000 "LADA Priora, 2013" 0
"1998" 1998 3960 60 "{178:'Для мальчиков', 110:'Верхняя одежда', 119:'98-104 см (2-4 года)'}" 1800 "Куртка бомбер для мальчика" 0
"1999" 1999 2685 43 "{1283:'С пробегом', 633:'Чёрный', 1159:0, 210:'Lexus', 184:'160 000 - 169 999', 1162:0, 1165:0, 1135:0, 632:'4.6', 1138:0, 695:'Задний', 696:'левый', 185:'Автомат', 186:'Бензин', 187:'Седан', 188:'2007', 254:'LS'}" 749000 "Lexus LS, 2007" 0
"2000" 2000 1995 5 "{165:'Зимние виды спорта'}" 950 "Коньки фигурные" 0
"2001" 2001 343 14 "{42:'Тягачи'}" 6e+05 "Shanksi сидельный тягач" 0
"2002" 2002 2643 60 "{114:'Без размера', 179:'Пижамы', 178:'Для девочек'}" 450 "Новые пижамки для девочек" 0
"2003" 2003 3960 38 "{45:'Компьютерные столы и кресла'}" 33400 "Кресло компьютерное руководителя сн 410 Кожа" 0
"2004" 2004 3960 26 "{132:'Аксессуары'}" 19000 "CD-проигрыватель Rega Planet" 0
"2005" 2005 883 34 "{817:'Электрооборудование', 5:'Запчасти', 598:'Для автомобилей'}" 1000 "Модуль зажигания на ВАЗ 2115" 0
"2006" 2006 2164 38 "{45:'Шкафы и комоды'}" 0 "Шкафы-купе" 0
"2007" 2007 3960 22 "{175:'Аксессуары'}" 1350 "Платок burberry" 0
"2008" 2008 2230 47 "{127:'Постельные принадлежности'}" 450 "Подушка Фрейка 17 см" 0
"2009" 2009 151 38 "{45:'Компьютерные столы и кресла'}" 700 "Компьютерный стол ikea Свартосэн, белый" 0
"2010" 2010 1301 38 "{45:'Освещение'}" 700 "Люстра" 0
"2011" 2011 3055 47 "{127:'Игрушки'}" 1800 "Интерактивная игрушка берди новая" 0
"2012" 2012 4029 54 "{549:'1', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не первый и не последний', 575:'5-8'}" 1385000 "1-к квартира, 35 м², 4/5 эт." 0
"2013" 2013 3921 22 "{83:'Джинсы', 175:'Женская одежда', 87:'Без размера'}" 600 "Стильные джинсовые шорты" 0
"2014" 2014 4471 54 "{549:'2', 201:'Продам', 498:'Панельный', 499:'Вторичка', 566:'Не первый и не последний', 575:'5-8'}" 1500000 "2-к квартира, 56 м², 4/5 эт." 0
"2015" 2015 547 47 "{127:'Товары для кормления'}" 1000 "Стульчик для кормления" 0
"2016" 2016 733 5 "{165:'Туризм'}" 1000 "2 весла" 0
"2017" 2017 1937 54 "{549:'3', 201:'Продам', 498:'Панельный', 499:'Вторичка', 566:'Не первый и не последний', 575:'9-12'}" 2450000 "3-к квартира, 67 м², 3/10 эт." 0
"2018" 2018 182 60 "{178:'Для мальчиков', 124:'23', 110:'Обувь'}" 500 "Резиновые сапоги Лемиго (Lemigo). Новые" 0
"2019" 2019 346 22 "{176:'Джинсы', 97:'Без размера', 175:'Мужская одежда'}" 1000 "Продам комуфлижные штаны fsbn(M)" 0
"2020" 2020 3953 51 "{148:'Расходные материалы', 485:'Картриджи'}" 1750 "Картридж Brother TN-2135 черный тонер" 0
"2021" 2021 3953 22 "{88:'38', 83:'Обувь', 175:'Женская одежда'}" 4000 "Высокие кроссовки Extaball Up" 0
"2022" 2022 2685 250005 "{716:'Ремонт, строительство'}" 375 "Внутренняя отделка" 0
"2023" 2023 1461 52 "{167:'Книги'}" 0 "Большая советская энциклопедия" 0
"2024" 2024 290 250005 "{716:'Праздники, мероприятия'}" 2000 "Свадебные украшения на машину" 0
"2025" 2025 44 250006 "{712:'Полный день', 827:'Более 3 лет', 711:'Строительство'}" 0 "Гипсокортонщик отделочник" 0
"2026" 2026 547 22 "{96:'48–50 (L)', 176:'Верхняя одежда', 175:'Мужская одежда'}" 1000 "Зимний пухов" 0
"2027" 2027 3939 27 "{48:'Другое'}" 1600 "Стабилизатор Ресанта асн-500 Н/1-Ц, 500 Новый" 0
"2028" 2028 1261 34 "{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}" 3000 "Замок для VW Passat B6" 0
"2029" 2029 2430 22 "{83:'Верхняя одежда', 86:'44–46 (M)', 175:'Женская одежда'}" 2000 "Плащ весна - осень р44-46" 0
"2030" 2030 3350 34 "{709:'Шины', 731:'195', 732:'65', 733:'15', 734:'Летние', 5:'Шины, диски и колёса'}" 7000 "Kumho 195/65R15" 0
"2031" 2031 3953 22 "{83:'Брюки', 85:'42–44 (S)', 175:'Женская одежда'}" 1000 "Лыжные штаны" 0
"2032" 2032 813 26 "{132:'Видео, DVD и Blu-ray плееры'}" 500 "DVD плеер" 0
"2033" 2033 4145 14 "{42:'Сельхозтехника'}" 11500 "Фреза почвенная" 0
"2034" 2034 2685 250006 "{712:'Сменный график', 827:'Более 1 года', 711:'Медицина, фармацевтика'}" 0 "Фармацевт" 0
"2035" 2035 2430 33 "{531:'Сельхозназначения (СНТ, ДНП)', 203:'Продам'}" 220000 "Участок 10 сот. (СНТ, ДНП)" 0
"2036" 2036 1957 250006 "{712:'Полный день', 827:'Более 1 года', 711:'Производство, сырьё, с/х'}" 40000 "Руководитель на производство" 0
"2037" 2037 3771 250005 "{716:'Транспорт, перевозки', 717:'Авто на заказ'}" 900 "Перевезу пассажиров до 16 мест" 0
"2038" 2038 3960 22 "{83:'Нижнее бельё', 175:'Женская одежда', 491:'42–44 (S)'}" 500 "Шелковая сорочка Intimissimi" 0
"2039" 2039 3976 34 "{817:'Двигатель', 5:'Запчасти', 598:'Для автомобилей'}" 1000 "Шевроле Авео Т250 помпа" 0
"2040" 2040 3917 34 "{709:'Шины', 732:'60', 5:'Шины, диски и колёса', 734:'Летние', 733:'14'}" 1990 "Корейские шины Нексен 185 60 14" 0
"2041" 2041 3960 27 "{48:'Для кухни', 486:'Мелкая кухонная техника'}" 52000 "Кофемашина Saeco 8855/09" 0
"2042" 2042 1134 250006 "{712:'Полный день', 827:'Не имеет значения', 711:'Охрана, безопасность'}" 20000 "Требуется сторож" 0
"2043" 2043 1152 43 "{1283:'С пробегом', 633:'Чёрный', 260:'Almera Classic', 1159:0, 210:'Nissan', 184:'50 000 - 54 999', 1162:0, 1165:0, 1135:0, 632:'1.6', 1138:0, 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Хетчбэк', 188:'2008', 185:'Механика'}" 0 "Nissan Almera Classic, 2008" 0
"2044" 2044 2164 54 "{549:'2', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не последний', 575:'< 5'}" 1450000 "2-к квартира, 28 м², 1/1 эт." 0
"2045" 2045 72 50 "{44:'Окна и балконы'}" 950 "Окно пластиковое 5 камерное новое 64х42" 0
"2046" 2046 813 41 "{143:'iPhone'}" 27990 "Новенькие Apple iPhone 6 plus" 0
"2047" 2047 1699 33 "{531:'Поселений (ИЖС)', 203:'Продам'}" 990003 "Участок 8.9 сот. (ИЖС)" 0
"2048" 2048 1667 22 "{88:'38', 83:'Обувь', 175:'Женская одежда'}" 3400 "Ботинки Talento та3208н-6а весна 2013" 0
"2049" 2049 1960 54 "{549:'4', 201:'Продам', 498:'Панельный', 499:'Вторичка', 566:'Не первый и не последний', 575:'9-12'}" 3110000 "4-к квартира, 70 м², 8/9 эт." 0
"2050" 2050 2438 34 "{5:'Запчасти', 598:'Для спецтехники'}" 45000 "Насос сцл-20/24 c гидромотором 310.2.56" 0
"2051" 2051 3960 50 "{44:'Стройматериалы'}" 900 "Морилка для панелей тиккурила. Морилка белая финск" 0
"2052" 2052 992 43 "{1283:'С пробегом', 633:'Серый', 184:'120 000 - 129 999', 695:'Передний', 632:'1.4', 210:'Hyundai', 246:'Verna', 185:'Механика', 696:'левый', 697:'Битый', 186:'Бензин', 187:'Седан', 188:'2006'}" 20000 "Hyundai Verna, 2006" 0
"2053" 2053 2077 250005 "{716:'Ремонт, строительство', 718:'Мелкий бытовой ремонт'}" 0 "Муж на час. услуги по быту. социальные расценки" 0
"2054" 2054 3960 48 "{30:'Мопеды и скутеры'}" 105000 "Suzuki Skywawe 400" 0
"2055" 2055 3976 250005 "{716:'Ремонт, строительство'}" 0 "Обустройство бань" 0
"2056" 2056 3953 60 "{178:'Для мальчиков', 118:'110-116 см (4-6 лет)', 110:'Брюки'}" 800 "Летние брюки Armani" 0
"2057" 2057 733 38 "{45:'Кровати, диваны и кресла'}" 1996 "Кресло бинбэг \"\"Студент\"\" бордо" 0
"2058" 2058 3960 27 "{48:'Для дома', 487:'Стиральные машины'}" 4500 "Стиральная машина Whirlpool. Доставка" 0
"2059" 2059 3642 54 "{549:'1', 201:'Продам', 498:'Кирпичный', 499:'Новостройка', 566:'Не последний', 575:'5-8'}" 14150000 "1-к квартира, 257 м², 1/5 эт." 0
"2060" 2060 3976 14 "{42:'Сельхозтехника'}" 230000 "Пресс-подборщики. claas, sipma, john deere, krone" 0
"2061" 2061 163 54 "{576:'5-8', 550:'1', 201:'Сдам', 503:'Деревянный', 567:'Не первый и не последний', 504:'Посуточно'}" 1300 "1-к квартира, 32 м², 4/6 эт." 0
"2062" 2062 1061 54 "{549:'2', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не первый', 575:'5-8'}" 8e+05 "2-к квартира, 46 м², 5/5 эт." 0
"2063" 2063 3953 34 "{817:'Салон', 5:'Запчасти', 598:'Для автомобилей'}" 1000 "Накладка багажного отделения Пежо 4008 2012-2015" 0
"2064" 2064 3960 34 "{709:'Шины', 731:'215', 732:'45', 733:'17', 734:'Летние', 5:'Шины, диски и колёса'}" 3000 "Vredestein Sportrac 2 215/45R17 87W" 0
"2065" 2065 3193 53 "{181:'Другое'}" 8e+05 "Буровая zx879" 0
"2066" 2066 3191 45 "{211:'Лабрадор'}" 100 "Лабрадор, золотистый ретривер, вязка" 0
"2067" 2067 3960 32 "{536:'Сдам', 554:'Офисное помещение'}" 70000 "Офисное помещение, 70 м²" 0
"2068" 2068 3960 27 "{48:'Для дома', 487:'Пылесосы'}" 50000 "Пылесос кирби" 0
"2069" 2069 227 43 "{1283:'С пробегом', 633:'Серебряный ', 260:'Primera', 1159:0, 210:'Nissan', 184:'200 000 - 209 999', 1162:0, 1165:0, 1135:0, 632:'1.8', 1138:0, 695:'Передний', 696:'правый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'2002', 185:'Автомат'}" 320000 "Nissan Primera, 2002" 0
"2070" 2070 576 46 "" 500 "Клетка для попугая" 0
"2071" 2071 2430 50 "{44:'Инструменты'}" 590 "Топор кованный 650гр" 0
"2072" 2072 3960 47 "{127:'Игрушки'}" 200 "Говорящий суслик" 0
"2073" 2073 4099 25 "{481:'Чехлы и плёнки', 140:'Аксессуары'}" 300 "Чехол универсальный для планшетов 10 Asus Versasle" 0
"2074" 2074 346 38 "{45:'Столы и стулья'}" 9114 "Стул барный NT 9" 0
"2075" 2075 2277 43 "{227:'A6', 633:'Чёрный', 1159:0, 210:'Audi', 184:'80 000 - 84 999', 1162:0, 1165:0, 1135:0, 632:'2.0', 1138:0, 1283:'С пробегом', 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'2008', 185:'Автомат'}" 390000 "Audi A6, 2008" 0
