"LocationID" "Level" "RegionID" "CityID"
"2021" 2383 3 28 97
"2022" 2388 3 41 2886
"2023" 2393 3 28 2298
"2024" 2396 3 29 2962
"2025" 2397 2 7 328
"2026" 2398 2 51 2078
"2027" 2399 3 81 3020
"2028" 2400 3 70 84
"2029" 2401 3 37 3630
"2030" 2402 3 48 551
"2031" 2403 3 36 2787
"2032" 2404 3 16 1837
"2033" 2405 3 6 666
"2034" 2406 3 35 2670
"2035" 2407 3 14 1014
"2036" 2408 3 22 2349
"2037" 2409 3 32 2168
"2038" 2410 3 12 3579
"2039" 2411 3 57 3461
"2040" 2412 3 73 3144
"2041" 2413 3 68 1955
"2042" 2414 3 11 2298
"2043" 2416 3 38 3617
"2044" 2417 3 34 1931
"2045" 2418 3 38 1514
"2046" 2419 3 63 1836
"2047" 2420 3 75 2193
"2048" 2421 3 45 2907
"2049" 2422 3 20 2209
"2050" 2423 3 27 1000
"2051" 2424 3 56 849
"2052" 2425 3 56 338
"2053" 2426 3 49 1951
"2054" 2427 3 29 2991
"2055" 2428 3 19 98
"2056" 2430 3 17 1838
"2057" 2431 3 74 2687
"2058" 2432 3 54 1461
"2059" 2433 3 15 3491
"2060" 2434 3 52 109
"2061" 2435 3 42 630
"2062" 2436 3 16 1124
"2063" 2437 3 3 1079
"2064" 2438 3 35 3087
"2065" 2439 3 14 2184
"2066" 2440 3 2 418
"2067" 2441 3 20 1051
"2068" 2442 3 80 857
"2069" 2443 3 12 1535
"2070" 2444 3 57 660
"2071" 2445 3 5 2873
"2072" 2446 3 68 493
"2073" 2447 3 13 3668
"2074" 2448 3 40 2185
"2075" 2449 3 38 2139
"2076" 2450 3 63 41
"2077" 2451 3 75 2142
"2078" 2452 3 45 1641
"2079" 2453 3 20 803
"2080" 2454 3 65 1960
"2081" 2455 3 56 1809
"2082" 2456 3 84 3124
"2083" 2457 3 56 1601
"2084" 2458 3 60 2893
"2085" 2459 3 61 573
"2086" 2460 3 19 1402
"2087" 2461 3 17 3132
"2088" 2462 3 82 1027
"2089" 2463 3 54 1755
"2090" 2464 3 1 98
"2091" 2465 3 62 649
"2092" 2466 3 42 1627
"2093" 2468 3 39 143
"2094" 2469 3 71 2921
"2095" 2471 3 35 2209
"2096" 2472 3 6 2389
"2097" 2473 3 14 698
"2098" 2474 3 80 318
"2099" 2475 3 25 2862
"2100" 2476 3 67 2380
"2101" 2477 3 79 1270
"2102" 2478 3 77 1882
"2103" 2479 3 13 1271
"2104" 2480 3 66 3531
"2105" 2481 3 38 337
"2106" 2482 3 63 3310
"2107" 2483 3 38 2577
"2108" 2484 3 45 1532
"2109" 2485 3 4 2246
"2110" 2486 3 65 2564
"2111" 2487 3 59 1354
"2112" 2488 3 84 2580
"2113" 2489 3 56 202
"2114" 2490 3 9 2556
"2115" 2491 3 61 3054
"2116" 2492 3 19 2175
"2117" 2493 3 46 2617
"2118" 2494 3 82 1134
"2119" 2495 3 54 951
"2120" 2496 3 1 3188
"2121" 2497 3 62 1143
"2122" 2498 3 42 1663
"2123" 2499 3 39 3423
"2124" 2500 3 36 1077
"2125" 2501 3 35 3052
"2126" 2502 3 6 1835
"2127" 2503 3 14 1973
"2128" 2504 3 25 989
"2129" 2505 3 67 3214
"2130" 2506 3 79 2934
"2131" 2507 3 77 2200
"2132" 2508 3 13 419
"2133" 2509 3 30 2526
"2134" 2510 3 66 3264
"2135" 2511 3 38 3663
"2136" 2512 3 63 2298
"2137" 2513 3 38 908
"2138" 2514 3 45 1097
"2139" 2515 3 26 780
"2140" 2516 3 33 2290
"2141" 2517 3 28 137
"2142" 2518 3 20 455
"2143" 2519 3 44 235
"2144" 2520 3 56 413
"2145" 2521 3 9 3694
"2146" 2522 3 56 102
"2147" 2523 3 53 1797
"2148" 2524 3 29 2148
"2149" 2525 3 7 838
"2150" 2526 3 54 2095
"2151" 2527 3 51 690
"2152" 2528 3 64 28
"2153" 2529 3 37 115
"2154" 2530 3 48 691
"2155" 2531 3 36 1329
"2156" 2532 3 43 1996
"2157" 2533 3 6 2969
"2158" 2534 3 58 671
"2159" 2535 3 14 1795
"2160" 2536 3 50 2117
"2161" 2537 3 41 2957
"2162" 2538 3 32 21
"2163" 2539 3 72 55
"2164" 2540 3 24 217
"2165" 2541 3 13 2909
"2166" 2542 3 30 263
"2167" 2543 3 66 2319
"2168" 2545 3 38 1768
"2169" 2546 3 63 613
"2170" 2547 3 38 2165
"2171" 2548 3 23 240
"2172" 2549 3 75 3371
"2173" 2550 3 45 288
"2174" 2551 3 20 1946
"2175" 2552 3 44 1495
"2176" 2553 3 56 3071
"2177" 2554 3 56 1822
"2178" 2555 3 49 1075
"2179" 2557 3 29 1794
"2180" 2558 3 7 3135
"2181" 2560 3 51 2286
"2182" 2561 3 64 3660
"2183" 2562 3 37 252
"2184" 2563 3 48 3419
"2185" 2564 3 36 3031
"2186" 2565 3 16 1348
"2187" 2566 3 6 3294
"2188" 2567 3 58 1214
"2189" 2568 3 14 273
"2190" 2569 3 22 1472
"2191" 2570 3 32 2658
"2192" 2571 3 12 526
"2193" 2572 3 24 2574
"2194" 2573 3 73 3237
"2195" 2574 3 68 3193
"2196" 2575 3 11 642
"2197" 2577 3 38 241
"2198" 2578 3 34 1461
"2199" 2579 3 38 1059
"2200" 2580 3 23 2022
"2201" 2581 3 75 212
"2202" 2582 3 45 3629
"2203" 2584 3 20 2585
"2204" 2585 3 27 339
"2205" 2586 3 56 1803
"2206" 2587 3 56 3543
"2207" 2588 3 49 1492
"2208" 2590 3 29 3539
"2209" 2591 3 19 883
"2210" 2593 3 17 2941
"2211" 2594 3 81 872
"2212" 2596 3 54 2665
"2213" 2597 3 15 295
"2214" 2598 3 52 3389
"2215" 2599 3 42 3574
"2216" 2600 3 16 1066
"2217" 2601 3 3 724
"2218" 2602 3 35 2099
"2219" 2603 3 14 3210
"2220" 2604 3 2 3619
"2221" 2605 3 32 2204
"2222" 2606 3 12 1277
"2223" 2607 3 57 3577
"2224" 2608 3 5 1798
"2225" 2609 3 68 787
"2226" 2610 3 13 1149
"2227" 2612 2 38 1585
"2228" 2613 3 38 3499
"2229" 2614 3 63 2903
"2230" 2616 3 75 1528
"2231" 2617 3 45 2432
"2232" 2618 3 20 3493
"2233" 2619 3 65 2881
"2234" 2620 3 56 1546
"2235" 2621 3 56 1482
"2236" 2622 3 60 235
"2237" 2623 3 29 3413
"2238" 2624 3 19 836
"2239" 2625 3 17 1475
"2240" 2626 3 74 3212
"2241" 2627 3 54 1598
"2242" 2628 3 1 3713
"2243" 2629 3 52 3051
"2244" 2630 3 42 561
"2245" 2631 3 39 2076
"2246" 2632 3 71 2101
"2247" 2633 3 35 1242
"2248" 2634 3 14 654
"2249" 2635 3 14 1534
"2250" 2636 3 80 2024
"2251" 2637 3 25 2118
"2252" 2638 3 67 2046
"2253" 2639 3 79 2283
"2254" 2640 3 68 1608
"2255" 2641 3 13 2250
"2256" 2642 3 40 2324
"2257" 2643 3 66 2431
"2258" 2644 3 38 3428
"2259" 2645 3 63 267
"2260" 2646 3 75 1902
"2261" 2647 3 45 2904
"2262" 2648 3 4 926
"2263" 2649 3 65 2703
"2264" 2650 3 76 2057
"2265" 2651 3 56 3722
"2266" 2652 2 60 2630
"2267" 2653 3 61 1108
"2268" 2654 3 19 1389
"2269" 2656 3 46 3400
"2270" 2657 3 82 2656
"2271" 2658 3 54 734
"2272" 2659 3 1 1624
"2273" 2660 3 62 2346
"2274" 2661 3 42 1163
"2275" 2662 3 39 2887
"2276" 2663 3 55 2746
"2277" 2664 3 36 3
"2278" 2665 3 35 1275
"2279" 2666 3 6 1086
"2280" 2667 3 14 1269
"2281" 2668 3 25 1508
"2282" 2669 3 67 2209
"2283" 2670 3 79 3529
"2284" 2671 3 77 2621
"2285" 2672 3 13 1658
"2286" 2673 3 30 1417
"2287" 2674 3 66 3127
"2288" 2675 3 38 450
"2289" 2676 3 63 2344
"2290" 2677 3 38 1891
"2291" 2678 3 45 164
"2292" 2680 3 26 589
"2293" 2681 3 33 1542
"2294" 2682 3 59 3410
"2295" 2683 3 44 1548
"2296" 2684 3 56 2276
"2297" 2685 3 9 1582
"2298" 2686 3 56 699
"2299" 2687 3 53 1507
"2300" 2689 3 29 1848
"2301" 2690 3 7 2853
"2302" 2691 3 54 515
"2303" 2692 3 51 205
"2304" 2693 3 64 2002
"2305" 2694 2 42 1832
"2306" 2695 3 48 2284
"2307" 2696 3 36 1061
"2308" 2697 3 43 1737
"2309" 2698 3 6 3358
"2310" 2699 3 14 813
"2311" 2701 3 50 603
"2312" 2702 3 32 2919
"2313" 2703 3 72 1350
"2314" 2704 2 8 355
"2315" 2705 3 13 2861
"2316" 2706 3 30 2359
"2317" 2707 3 66 2065
"2318" 2709 3 38 1868
"2319" 2710 3 63 3093
"2320" 2711 3 38 3359
"2321" 2712 3 45 600
"2322" 2713 3 26 1969
"2323" 2714 3 45 519
"2324" 2715 3 20 2695
"2325" 2716 3 44 2608
"2326" 2717 3 56 1296
"2327" 2718 3 56 634
"2328" 2719 3 53 2631
"2329" 2720 3 29 570
"2330" 2721 3 7 2363
"2331" 2722 3 51 2797
"2332" 2723 3 64 1345
"2333" 2724 3 37 3559
"2334" 2725 3 48 2515
"2335" 2726 3 36 752
"2336" 2727 3 16 2711
"2337" 2728 3 6 1906
"2338" 2729 3 58 3326
"2339" 2730 3 14 1454
"2340" 2731 3 22 3476
"2341" 2732 3 32 871
"2342" 2733 3 72 1476
"2343" 2734 3 24 3002
"2344" 2735 3 13 169
"2345" 2736 3 68 1709
"2346" 2737 3 11 3344
"2347" 2738 3 38 2376
"2348" 2739 2 63 2693
"2349" 2740 3 38 3688
"2350" 2741 3 23 2894
"2351" 2742 3 75 1669
"2352" 2743 3 45 2545
"2353" 2745 3 20 2712
"2354" 2746 3 27 3713
"2355" 2747 3 56 706
"2356" 2748 3 56 460
"2357" 2749 3 49 1216
"2358" 2751 3 29 446
"2359" 2752 3 19 975
"2360" 2753 3 21 1461
"2361" 2755 3 17 3281
"2362" 2756 3 81 1394
"2363" 2757 3 70 3287
"2364" 2758 3 15 1305
"2365" 2759 3 52 3502
"2366" 2760 3 36 2438
"2367" 2761 3 16 3646
"2368" 2762 3 3 307
"2369" 2763 3 35 3183
"2370" 2764 3 14 1438
"2371" 2765 2 22 802
"2372" 2767 3 20 3374
"2373" 2768 3 32 2770
"2374" 2769 3 12 1239
"2375" 2770 3 57 2899
"2376" 2771 3 73 2855
"2377" 2772 3 68 111
"2378" 2773 3 13 3017
"2379" 2775 3 38 964
"2380" 2776 3 34 2569
"2381" 2778 3 38 830
"2382" 2779 3 63 2947
"2383" 2780 3 75 2766
"2384" 2781 3 45 1830
"2385" 2782 3 20 74
"2386" 2783 3 65 1463
"2387" 2784 3 56 116
"2388" 2785 3 84 1401
"2389" 2786 3 56 2812
"2390" 2787 3 60 3718
"2391" 2788 3 29 95
"2392" 2789 3 19 2613
"2393" 2790 3 17 1426
"2394" 2791 3 74 3076
"2395" 2793 3 54 3186
"2396" 2794 3 1 3304
"2397" 2795 3 52 576
"2398" 2796 3 42 967
"2399" 2797 3 16 3658
"2400" 2798 3 3 2462
"2401" 2799 3 35 481
"2402" 2800 3 14 590
"2403" 2801 3 2 1047
"2404" 2802 3 80 39
"2405" 2803 3 12 2798
"2406" 2804 3 67 3375
"2407" 2805 3 79 2552
"2408" 2806 3 68 1497
"2409" 2807 3 13 555
"2410" 2808 3 40 2987
"2411" 2809 3 66 2984
"2412" 2810 3 38 2972
"2413" 2811 3 63 186
"2414" 2812 3 75 1696
"2415" 2813 3 45 449
"2416" 2814 3 4 1791
"2417" 2815 3 65 644
"2418" 2816 3 76 3442
"2419" 2817 3 56 1637
"2420" 2818 3 60 2316
"2421" 2819 3 61 1961
"2422" 2820 3 19 2745
"2423" 2821 3 46 1872
"2424" 2822 3 82 2862
"2425" 2823 3 54 529
"2426" 2824 3 1 2850
"2427" 2825 3 62 1186
"2428" 2826 3 42 2222
"2429" 2827 3 39 624
"2430" 2828 3 71 20
"2431" 2829 3 35 49
"2432" 2830 3 6 2220
"2433" 2831 3 14 2519
"2434" 2832 3 25 1612
"2435" 2833 3 67 1372
"2436" 2834 3 79 3034
"2437" 2835 3 77 3026
"2438" 2836 3 13 109
"2439" 2837 3 30 789
"2440" 2838 3 66 3449
"2441" 2840 3 38 2587
"2442" 2841 3 63 990
"2443" 2842 3 38 2779
"2444" 2843 3 45 959
"2445" 2844 3 4 3161
"2446" 2845 3 33 3502
"2447" 2846 3 59 2377
"2448" 2847 3 44 2465
"2449" 2848 3 56 1605
"2450" 2849 3 9 1898
"2451" 2850 3 56 1921
"2452" 2851 3 53 3565
"2453" 2853 3 29 1948
"2454" 2854 3 7 313
"2455" 2855 3 54 1593
"2456" 2856 3 1 3510
"2457" 2857 3 64 3023
"2458" 2858 3 42 398
"2459" 2859 3 39 1655
"2460" 2860 3 36 1894
"2461" 2861 3 43 2457
"2462" 2862 3 6 1571
"2463" 2863 3 14 1755
"2464" 2864 3 50 864
"2465" 2865 3 67 2173
"2466" 2866 3 79 1619
"2467" 2867 3 8 1122
"2468" 2868 3 13 1686
"2469" 2869 3 30 633
"2470" 2870 3 66 2976
"2471" 2871 3 38 3238
"2472" 2872 3 63 61
"2473" 2873 3 38 214
"2474" 2874 3 45 1171
"2475" 2875 3 26 3603
"2476" 2876 3 33 879
"2477" 2877 3 20 2055
"2478" 2878 3 44 917
"2479" 2879 3 56 1505
"2480" 2880 3 56 1379
"2481" 2881 3 53 1241
"2482" 2883 3 29 2140
"2483" 2884 3 7 3338
"2484" 2885 1 NA NA
"2485" 2886 3 51 1539
"2486" 2887 3 64 1338
"2487" 2888 3 37 2751
"2488" 2889 3 48 766
"2489" 2890 3 36 2470
"2490" 2892 3 43 2495
"2491" 2893 3 6 3465
"2492" 2894 3 14 3446
"2493" 2895 3 22 2997
"2494" 2896 3 83 2332
"2495" 2897 3 32 148
"2496" 2898 3 72 452
"2497" 2899 3 24 3705
"2498" 2900 3 13 3296
"2499" 2901 3 30 1591
"2500" 2902 3 11 54
"2501" 2904 3 38 1436
"2502" 2905 3 63 557
"2503" 2906 3 38 270
"2504" 2907 3 23 3471
"2505" 2908 3 75 2187
"2506" 2909 3 45 3598
"2507" 2910 3 20 1711
"2508" 2911 3 44 48
"2509" 2912 3 56 213
"2510" 2913 3 84 2122
"2511" 2914 3 56 406
"2512" 2915 3 49 726
"2513" 2916 3 14 2005
"2514" 2917 3 20 1895
"2515" 2918 3 80 2837
"2516" 2919 3 25 1522
"2517" 2920 3 67 422
"2518" 2921 3 79 528
"2519" 2922 3 68 957
"2520" 2923 3 13 925
"2521" 2924 3 40 2668
"2522" 2925 3 66 958
"2523" 2926 3 38 854
"2524" 2927 3 63 2393
"2525" 2928 3 75 3379
"2526" 2929 3 45 412
"2527" 2930 3 4 2528
"2528" 2931 3 65 3583
"2529" 2932 3 76 3433
"2530" 2933 3 84 1685
"2531" 2934 3 56 703
"2532" 2935 3 60 3110
"2533" 2936 3 61 3644
"2534" 2937 3 19 279
"2535" 2938 3 46 1112
"2536" 2939 3 82 1205
"2537" 2941 3 54 3259
"2538" 2942 3 1 870
"2539" 2943 3 62 2163
"2540" 2944 3 42 2373
"2541" 2945 3 39 96
"2542" 2946 3 55 3649
"2543" 2947 3 36 2060
"2544" 2948 3 35 42
"2545" 2949 3 6 1091
"2546" 2950 3 14 741
"2547" 2951 3 25 1907
"2548" 2952 3 67 2208
"2549" 2953 3 79 3369
"2550" 2954 3 77 1408
"2551" 2955 3 13 2868
"2552" 2956 3 30 12
"2553" 2957 3 66 1748
"2554" 2958 3 38 2275
"2555" 2959 3 63 2572
"2556" 2960 3 38 993
"2557" 2961 3 45 2031
"2558" 2963 2 4 159
"2559" 2964 3 33 2064
"2560" 2965 3 59 2970
"2561" 2966 3 44 2661
"2562" 2968 3 56 3577
"2563" 2969 3 9 3239
"2564" 2970 3 56 3330
"2565" 2971 3 53 2849
"2566" 2972 3 29 3416
"2567" 2973 3 7 427
"2568" 2974 3 54 525
"2569" 2975 3 51 1461
"2570" 2976 3 64 138
"2571" 2977 3 42 332
"2572" 2978 3 48 762
"2573" 2979 3 36 2851
"2574" 2980 3 43 677
"2575" 2981 3 6 1610
"2576" 2982 3 14 1553
"2577" 2984 3 50 536
"2578" 2985 3 32 1978
"2579" 2986 3 72 1179
"2580" 2987 3 8 2418
"2581" 2988 3 13 3696
"2582" 2989 3 30 3259
"2583" 2990 3 66 2399
"2584" 2992 3 38 1342
"2585" 2993 3 63 2588
"2586" 2994 3 38 3463
"2587" 2995 3 45 1355
"2588" 2996 3 26 1391
"2589" 2997 3 45 1788
"2590" 2998 3 20 1579
"2591" 2999 3 44 615
"2592" 3000 3 56 1047
"2593" 3001 3 56 90
"2594" 3002 3 53 2740
"2595" 3003 3 29 242
"2596" 3004 3 7 3504
"2597" 3005 3 51 346
"2598" 3006 3 64 2209
"2599" 3007 3 37 1849
"2600" 3008 3 48 843
"2601" 3009 3 36 658
"2602" 3010 3 16 3097
"2603" 3011 3 6 2098
"2604" 3012 3 58 1192
"2605" 3013 3 14 2116
"2606" 3015 3 22 920
"2607" 3016 3 55 3633
"2608" 3017 3 32 2653
"2609" 3018 3 72 2683
"2610" 3019 3 24 2729
"2611" 3020 3 13 1326
"2612" 3021 3 68 1560
"2613" 3022 3 11 1172
"2614" 3023 3 38 599
"2615" 3024 3 63 25
"2616" 3025 3 38 2053
"2617" 3026 3 23 2520
"2618" 3027 3 75 115
"2619" 3028 3 45 731
"2620" 3030 3 20 1440
"2621" 3031 3 27 2793
"2622" 3032 3 56 3457
"2623" 3033 3 56 2920
"2624" 3034 3 49 2546
"2625" 3036 3 29 2511
"2626" 3037 3 19 2534
"2627" 3039 3 17 3506
"2628" 3040 3 81 316
"2629" 3042 3 70 3602
"2630" 3043 3 15 2582
"2631" 3044 3 52 2240
"2632" 3045 3 36 2369
"2633" 3046 3 16 3447
"2634" 3047 2 6 294
"2635" 3048 3 35 2813
"2636" 3049 3 14 3044
"2637" 3050 3 22 3363
"2638" 3052 3 32 3430
"2639" 3053 3 12 1049
"2640" 3054 3 57 1222
"2641" 3055 3 73 2707
"2642" 3056 3 68 3244
"2643" 3057 3 13 585
"2644" 3059 3 38 3690
"2645" 3060 3 34 2015
"2646" 3061 3 38 2469
"2647" 3062 3 63 2578
"2648" 3063 3 75 2216
"2649" 3064 3 45 1058
"2650" 3065 3 20 2783
"2651" 3066 2 27 1074
"2652" 3067 3 56 2964
"2653" 3068 3 56 3325
"2654" 3069 3 60 471
"2655" 3070 3 29 3592
"2656" 3071 3 19 2182
"2657" 3072 3 17 2949
"2658" 3073 3 74 301
"2659" 3075 3 54 2487
"2660" 3076 3 1 2407
"2661" 3077 3 52 2126
"2662" 3078 3 42 208
"2663" 3079 3 16 1452
"2664" 3080 3 3 562
"2665" 3081 3 35 3157
"2666" 3082 3 14 1592
"2667" 3083 3 2 1905
"2668" 3084 3 80 586
"2669" 3085 3 12 2150
"2670" 3086 3 67 1489
"2671" 3087 3 79 3656
"2672" 3088 3 68 3290
"2673" 3089 3 13 2156
"2674" 3090 3 40 821
"2675" 3091 3 66 1464
"2676" 3092 3 38 473
"2677" 3093 3 63 409
"2678" 3094 3 75 2642
"2679" 3095 3 45 2601
"2680" 3096 3 4 3470
"2681" 3097 3 65 1161
"2682" 3098 3 76 1063
"2683" 3099 3 84 2224
"2684" 3100 3 56 3078
"2685" 3101 3 60 1611
"2686" 3102 3 61 1992
"2687" 3103 3 19 2350
"2688" 3104 2 17 616
"2689" 3105 3 82 1234
"2690" 3106 3 54 1069
"2691" 3107 3 1 1371
"2692" 3108 3 62 365
"2693" 3109 3 42 3307
"2694" 3110 3 39 3508
"2695" 3111 3 21 3421
"2696" 3112 3 71 2799
"2697" 3113 3 35 1031
"2698" 3114 3 6 1299
"2699" 3115 3 14 475
"2700" 3116 3 25 108
"2701" 3117 3 67 2858
"2702" 3118 3 79 171
"2703" 3119 3 77 2908
"2704" 3120 3 13 1670
"2705" 3121 3 30 3547
"2706" 3122 3 66 1253
"2707" 3124 3 38 232
"2708" 3125 3 63 3121
"2709" 3126 3 38 3122
"2710" 3127 3 45 1864
"2711" 3128 3 4 769
"2712" 3129 3 33 2391
"2713" 3130 3 59 2596
"2714" 3131 3 44 52
"2715" 3132 3 56 463
"2716" 3133 3 9 2627
"2717" 3134 3 56 1820
"2718" 3135 3 53 3467
"2719" 3136 3 29 3397
"2720" 3137 3 7 938
"2721" 3139 3 54 1659
"2722" 3140 3 1 1796
"2723" 3141 3 64 3456
"2724" 3142 3 42 1182
"2725" 3143 3 39 3215
"2726" 3144 3 36 2036
"2727" 3145 3 43 385
"2728" 3146 3 6 1430
"2729" 3148 3 14 1198
"2730" 3149 3 50 1678
"2731" 3150 3 67 2364
"2732" 3151 3 79 2311
"2733" 3152 2 77 3401
"2734" 3153 3 13 2492
"2735" 3154 3 30 2782
"2736" 3155 3 66 765
"2737" 3156 3 38 2207
"2738" 3157 3 63 3009
"2739" 3158 3 38 3420
"2740" 3159 3 45 226
"2741" 3160 3 26 2044
"2742" 3161 3 33 2069
"2743" 3162 3 20 2075
"2744" 3163 3 44 248
"2745" 3164 3 56 1229
"2746" 3165 3 56 676
"2747" 3166 3 53 3019
"2748" 3168 3 29 396
"2749" 3169 3 7 3681
"2750" 3171 3 51 2468
"2751" 3172 3 64 705
"2752" 3173 3 37 1265
"2753" 3174 3 48 3496
"2754" 3175 3 36 2536
"2755" 3177 3 43 839
"2756" 3178 3 6 277
"2757" 3179 3 14 1196
"2758" 3180 3 22 895
"2759" 3181 3 32 185
"2760" 3182 3 72 1260
"2761" 3183 3 24 893
"2762" 3184 3 13 2963
"2763" 3185 3 30 656
"2764" 3186 3 11 3199
"2765" 3188 3 38 1516
"2766" 3189 3 63 2368
"2767" 3190 3 38 931
"2768" 3191 3 23 3451
"2769" 3192 3 75 465
"2770" 3193 3 45 1455
"2771" 3195 3 20 1001
"2772" 3196 3 44 3204
"2773" 3197 3 56 1036
"2774" 3198 3 56 844
"2775" 3199 3 49 2663
"2776" 3200 3 29 1325
"2777" 3201 3 7 140
"2778" 3203 3 51 1584
"2779" 3204 3 81 2815
"2780" 3205 3 70 2356
"2781" 3206 3 37 646
"2782" 3207 3 48 1479
"2783" 3208 3 36 874
"2784" 3209 3 16 235
"2785" 3210 3 6 3089
"2786" 3211 3 35 2360
"2787" 3212 3 14 1483
"2788" 3213 3 22 2867
"2789" 3214 3 32 2618
"2790" 3215 3 12 2429
"2791" 3216 2 24 910
"2792" 3217 3 73 3048
"2793" 3218 3 68 1468
"2794" 3219 3 11 1985
"2795" 3221 3 38 850
"2796" 3222 3 34 1308
"2797" 3223 3 38 2028
"2798" 3224 3 63 742
"2799" 3225 3 75 310
"2800" 3226 3 45 98
"2801" 3227 3 20 2635
"2802" 3228 3 27 697
"2803" 3229 3 56 2134
"2804" 3230 3 56 1009
"2805" 3231 3 49 3236
"2806" 3232 3 29 1322
"2807" 3233 3 19 1227
"2808" 3234 3 17 3126
"2809" 3235 3 74 260
"2810" 3237 3 54 2604
"2811" 3238 3 15 1119
"2812" 3239 3 52 3647
"2813" 3240 3 42 958
"2814" 3241 3 16 3431
"2815" 3242 3 3 513
"2816" 3243 3 35 2637
"2817" 3244 3 14 2544
"2818" 3245 3 2 2550
"2819" 3247 3 80 7
"2820" 3248 3 12 156
"2821" 3249 3 57 3707
"2822" 3250 3 5 3116
"2823" 3251 3 68 353
"2824" 3252 3 13 1708
"2825" 3253 3 40 1387
"2826" 3254 3 38 3396
"2827" 3255 3 63 91
"2828" 3256 3 75 2049
"2829" 3257 3 45 1635
"2830" 3258 3 20 1765
"2831" 3259 3 65 402
"2832" 3260 3 56 1556
"2833" 3261 3 84 915
"2834" 3262 3 56 770
"2835" 3263 3 60 2325
"2836" 3264 3 61 2281
"2837" 3265 3 19 1150
"2838" 3266 3 17 2721
"2839" 3267 3 82 130
"2840" 3268 3 54 1755
"2841" 3269 3 1 820
"2842" 3270 3 62 2512
"2843" 3271 3 42 3500
"2844" 3273 3 39 1507
"2845" 3274 3 71 638
"2846" 3276 3 35 3047
"2847" 3277 3 6 2076
"2848" 3278 3 14 1367
"2849" 3279 3 80 3435
"2850" 3280 3 25 1467
"2851" 3281 3 67 2379
"2852" 3282 3 79 1498
"2853" 3283 3 77 1994
"2854" 3284 3 13 2325
"2855" 3285 3 66 1780
"2856" 3286 3 38 1385
"2857" 3287 3 63 2255
"2858" 3288 3 38 1304
"2859" 3289 3 45 1189
"2860" 3290 3 4 508
"2861" 3291 3 65 2463
"2862" 3292 3 59 1634
"2863" 3293 3 84 3618
"2864" 3294 3 56 3311
"2865" 3295 3 9 1107
"2866" 3296 3 61 1959
"2867" 3297 3 19 3249
"2868" 3299 3 46 3345
"2869" 3300 3 82 2293
"2870" 3302 3 54 822
"2871" 3303 3 1 1993
"2872" 3304 3 62 2765
"2873" 3305 3 42 2897
"2874" 3306 3 39 1364
"2875" 3307 3 36 2443
"2876" 3308 3 35 2265
"2877" 3309 3 6 1862
"2878" 3310 3 14 127
"2879" 3311 3 25 3008
"2880" 3312 3 67 1544
"2881" 3313 3 79 3096
"2882" 3314 3 77 153
"2883" 3315 3 13 829
"2884" 3316 3 30 98
"2885" 3317 3 66 1098
"2886" 3318 3 38 2285
"2887" 3319 3 63 2342
"2888" 3320 3 38 3217
"2889" 3321 3 45 2650
"2890" 3322 3 26 372
"2891" 3323 3 33 1319
"2892" 3324 3 28 2229
"2893" 3325 3 20 3642
"2894" 3326 3 44 98
"2895" 3327 3 56 1254
"2896" 3328 3 9 978
"2897" 3329 3 56 3360
"2898" 3330 3 53 3107
"2899" 3332 3 29 1954
"2900" 3333 3 7 1750
"2901" 3335 3 54 454
"2902" 3336 3 51 3514
"2903" 3337 3 64 539
"2904" 3338 3 37 1206
"2905" 3339 3 48 1599
"2906" 3340 3 36 3070
"2907" 3341 3 43 3180
"2908" 3342 3 6 1432
"2909" 3343 3 14 2452
"2910" 3344 3 50 708
"2911" 3345 3 41 512
"2912" 3346 3 32 1273
"2913" 3347 3 72 342
"2914" 3348 3 24 391
"2915" 3349 3 13 3691
"2916" 3350 3 30 3002
"2917" 3351 3 66 3527
"2918" 3353 3 38 2402
"2919" 3354 3 63 176
"2920" 3355 3 38 2843
"2921" 3356 3 23 2228
"2922" 3357 3 75 1292
"2923" 3358 3 45 3308
"2924" 3359 3 20 2135
"2925" 3360 3 44 2242
"2926" 3361 3 56 1983
"2927" 3362 3 84 2361
"2928" 3363 3 56 1840
"2929" 3364 3 49 2081
"2930" 3365 3 29 532
"2931" 3366 3 7 510
"2932" 3368 3 51 1123
"2933" 3369 3 64 3257
"2934" 3370 3 37 788
"2935" 3371 3 48 2822
"2936" 3372 3 36 1121
"2937" 3373 3 16 2328
"2938" 3374 3 6 312
"2939" 3375 3 58 826
"2940" 3376 3 14 2307
"2941" 3377 3 22 1861
"2942" 3378 3 32 223
"2943" 3379 3 12 1233
"2944" 3380 3 24 981
"2945" 3381 3 73 553
"2946" 3382 3 68 3575
"2947" 3383 3 11 1358
"2948" 3385 3 38 2021
"2949" 3386 3 34 1131
"2950" 3387 3 38 2728
"2951" 3388 3 23 1374
"2952" 3389 3 75 2586
"2953" 3390 3 45 1614
"2954" 3392 3 20 2809
"2955" 3393 3 27 1011
"2956" 3394 3 56 2270
"2957" 3395 3 56 218
"2958" 3396 3 49 2814
"2959" 3398 3 29 1231
"2960" 3399 3 19 3518
"2961" 3400 3 28 211
"2962" 3401 3 17 1130
"2963" 3402 3 81 2181
"2964" 3404 3 54 2189
"2965" 3405 3 15 1160
"2966" 3406 3 52 1807
"2967" 3407 3 42 2397
"2968" 3408 3 16 244
