"SearchID" "SearchDate" "IPID" "UserID" "IsUserLoggedOn" "SearchQuery" "LocationID" "CategoryID" "SearchParams"
"2984" 3031 "2015-05-06 09:56:36.0" 400990 4064094 1 "" 3939 41 "{143:'Samsung'}"
"2985" 3033 "2015-05-08 02:57:28.0" 715621 1315505 1 "" 3960 47 "{127:'Детские коляски'}"
"2986" 3034 "2015-05-09 09:39:20.0" 104661 1955196 1 "" 3953 60 "{112:'98-104 см (2-4 года)', 179:'Верхняя одежда', 178:'Для девочек'}"
"2987" 3035 "2015-05-15 09:53:57.0" 283025 2704101 1 "" 346 11 "{104:'Ювелирные изделия'}"
"2988" 3036 "2015-04-28 13:52:02.0" 2075983 46419 0 "" 3999 50 "{44:'Инструменты'}"
"2989" 3037 "2015-05-07 23:35:55.0" 2061558 1123038 1 "" 3960 28 ""
"2990" 3038 "2015-05-15 19:14:14.0" 864593 1835389 0 "" 1384 47 ""
"2991" 3039 "2015-05-14 22:54:11.0" 427091 1771744 0 "парка" 3953 22 "{175:'Мужская одежда'}"
"2992" 3040 "2015-05-17 10:07:26.0" 710314 2294475 0 "" 3953 22 "{83:'Верхняя одежда', 175:'Женская одежда', 86:'> 50 (XXL)'}"
"2993" 3041 "2015-05-11 17:10:15.0" 1793664 2333965 0 "" 992 22 "{83:'Обувь', 175:'Женская одежда'}"
"2994" 3042 "2015-04-30 12:23:38.0" 1290969 1653242 0 "" 4374 4 ""
"2995" 3043 "2015-04-29 10:39:23.0" 1864356 484438 0 "" 3193 47 "{127:'Детские коляски'}"
"2996" 3044 "2015-05-06 11:37:27.0" 872979 4281068 0 "" 1261 34 ""
"2997" 3045 "2015-05-18 09:04:38.0" 930080 2566236 0 "" 230 22 "{175:'Женская одежда'}"
"2998" 3046 "2015-05-20 11:56:24.0" 566746 1865384 0 "" 3999 47 "{127:'Детские коляски'}"
"2999" 3047 "2015-05-15 19:35:25.0" 183256 2264514 0 "" 926 27 "{487:'Стиральные машины', 48:'Для дома'}"
"3000" 3048 "2015-05-06 06:50:41.0" 1186304 1235361 0 "золотые серьги" 2739 11 "{104:'Ювелирные изделия'}"
"3001" 3049 "2015-04-27 14:38:29.0" 352063 136210 0 "" 3921 60 "{118:'98-104 см (2-4 года)', 110:'Брюки', 178:'Для мальчиков'}"
"3002" 3050 "2015-04-28 14:02:19.0" 2001320 861086 0 "" 547 22 "{175:'Женская одежда'}"
"3003" 3051 "2015-05-04 20:43:46.0" 1680429 1012286 0 "" 2460 7 ""
"3004" 3052 "2015-05-05 05:41:13.0" 451845 3962861 1 "" 926 60 "{118:'110-116 см (4-6 лет)', 110:'Брюки', 178:'Для мальчиков'}"
"3005" 3053 "2015-05-20 10:24:53.0" 1018470 863138 0 "" 3976 18 ""
"3006" 3054 "2015-05-04 18:27:58.0" 732442 3734999 1 "" 4292 22 ""
"3007" 3055 "2015-04-25 22:40:58.0" 353549 1974513 0 "" 3960 60 "{115:'122-128 см (6-8 лет)', 179:'Платья и юбки', 178:'Для девочек'}"
"3008" 3056 "2015-05-20 15:35:34.0" 896835 569262 0 "" 2230 4 ""
"3009" 3057 "2015-05-11 23:27:10.0" 343821 2011965 0 "" 1110 50 "{44:'Стройматериалы'}"
"3010" 3058 "2015-05-12 14:25:49.0" 303666 3232610 1 "hyundai solaris" 3960 34 ""
"3011" 3059 "2015-04-30 15:28:23.0" 1108720 3212594 0 "" 230 27 "{486:'Холодильники и морозильные камеры', 48:'Для кухни'}"
"3012" 3060 "2015-05-05 21:52:39.0" 1668195 841529 1 "" 1304 28 ""
"3013" 3061 "2015-05-10 18:05:42.0" 9226 340099 0 "" 2875 28 ""
"3014" 3062 "2015-05-03 01:34:26.0" 2240191 3176767 0 "" 853 38 ""
"3015" 3063 "2015-05-06 07:41:33.0" 1026139 2195394 0 "" 2021 50 ""
"3016" 3064 "2015-04-29 19:52:37.0" 1966736 2743258 1 "" 3104 34 "{797:'14', 796:'Штампованные', 5:'Шины, диски и колёса', 709:'Диски'}"
"3017" 3065 "2015-05-09 16:36:51.0" 972290 24603 0 "" 3915 38 ""
"3018" 3066 "2015-05-11 13:18:21.0" 155611 236517 0 "" 826 12 ""
"3019" 3067 "2015-05-03 17:01:46.0" 572147 1879353 0 "" 547 34 "{5:'Инструменты'}"
"3020" 3068 "2015-05-11 22:40:26.0" 1425740 1685858 1 "горный велосипед" 3960 4 "{156:'Горные'}"
"3021" 3069 "2015-04-28 19:18:29.0" 1244686 3525923 0 "" 992 55 ""
"3022" 3070 "2015-05-17 09:09:48.0" 195046 1006832 0 "" 3681 60 "{179:'Обувь', 178:'Для девочек'}"
"3023" 3071 "2015-05-16 16:02:56.0" 321173 2093136 0 "мыльница" 2685 0 ""
"3024" 3072 "2015-05-08 21:36:23.0" 1602713 3592291 0 "" 697 38 "{45:'Кровати, диваны и кресла'}"
"3025" 3073 "2015-05-09 09:55:18.0" 1786785 1443143 0 "" 2430 34 "{5:'Аудио- и видеотехника'}"
"3026" 3074 "2015-05-02 14:13:19.0" 2249057 1776950 0 "" 3953 22 "{176:'Верхняя одежда', 175:'Мужская одежда'}"
"3027" 3075 "2015-04-25 18:06:01.0" 315903 946905 0 "" 3960 22 "{83:'Рубашки и блузки', 175:'Женская одежда'}"
"3028" 3076 "2015-05-18 13:54:44.0" 1166695 1350277 1 "" 343 46 ""
"3029" 3077 "2015-05-09 15:38:38.0" 605523 2388467 1 "" 3771 47 ""
"3030" 3078 "2015-05-17 23:12:51.0" 1118745 1040817 1 "" 3960 46 ""
"3031" 3079 "2015-05-08 19:16:49.0" 1014702 576722 0 "" 1517 34 ""
"3032" 3080 "2015-05-16 23:31:07.0" 628850 2618983 0 "глушитель" 2885 0 ""
"3033" 3081 "2015-05-04 05:45:31.0" 1375605 2976199 0 "" 4153 50 "{44:'Садовая техника'}"
"3034" 3082 "2015-04-29 11:09:39.0" 2047532 3329031 0 "" 3960 41 "{143:'iPhone'}"
"3035" 3083 "2015-05-16 09:34:07.0" 883870 3959670 0 "" 2840 16 "{162:'Для студии и концертов'}"
"3036" 3084 "2015-04-26 13:11:56.0" 1836504 3703634 0 "" 3335 60 "{125:'28', 179:'Обувь', 178:'Для девочек'}"
"3037" 3085 "2015-05-11 13:14:43.0" 1567911 348622 0 "прогулочная коляска" 346 0 ""
"3038" 3086 "2015-05-05 07:45:39.0" 793666 444103 0 "" 1110 27 ""
"3039" 3087 "2015-05-17 23:13:02.0" 453758 654472 0 "мотоциклы" 2885 12 ""
"3040" 3088 "2015-04-26 09:30:25.0" 1137850 1084700 1 "" 176 1 ""
"3041" 3089 "2015-05-17 16:48:45.0" 2086663 2416467 0 "" 1579 4 ""
"3042" 3090 "2015-05-06 16:28:59.0" 2096870 1889330 0 "" 1156 38 ""
"3043" 3091 "2015-05-02 20:22:33.0" 2100637 2129688 0 "" 2277 50 "{44:'Стройматериалы'}"
"3044" 3092 "2015-04-26 10:05:21.0" 1277388 2489865 0 "" 3960 22 "{83:'Верхняя одежда', 175:'Женская одежда', 86:'> 50 (XXL)'}"
"3045" 3093 "2015-05-16 19:40:18.0" 27994 4091491 0 "" 1653 4 ""
"3046" 3094 "2015-04-25 10:33:44.0" 1567443 1631389 1 "" 992 4 ""
"3047" 3095 "2015-04-26 21:26:43.0" 2222342 2124138 1 "кровать" 2610 38 ""
"3048" 3096 "2015-05-12 23:08:34.0" 2264981 198470 0 "" 3520 47 ""
"3049" 3097 "2015-05-07 20:40:41.0" 491941 807298 0 "" 642 38 ""
"3050" 3098 "2015-05-05 22:54:21.0" 909924 4076423 0 "принтер штрих" 3953 0 ""
"3051" 3099 "2015-04-30 16:42:25.0" 950021 2642100 0 "витрина бу" 3960 0 ""
"3052" 3100 "2015-05-05 06:43:22.0" 2124749 206259 1 "" 1340 1 ""
"3053" 3101 "2015-05-12 07:38:36.0" 1432704 1560955 0 "" 813 50 ""
"3054" 3102 "2015-05-16 12:02:25.0" 1353780 1647201 0 "" 2481 49 ""
"3055" 3103 "2015-04-30 18:43:26.0" 1500140 331425 1 "" 361 34 ""
"3056" 3104 "2015-05-04 14:06:33.0" 2008344 3372933 0 "" 774 49 ""
"3057" 3105 "2015-05-14 10:56:50.0" 1039793 332102 0 "" 3921 16 ""
"3058" 3106 "2015-05-11 15:08:06.0" 1784387 2195994 0 "" 1676 34 ""
"3059" 3107 "2015-05-16 05:28:00.0" 2179704 2549203 0 "" 733 41 ""
"3060" 3108 "2015-05-08 19:43:02.0" 586407 555856 0 "" 3921 50 ""
"3061" 3109 "2015-04-30 08:45:15.0" 1632408 266981 0 "велосипед" 992 0 ""
"3062" 3110 "2015-05-01 21:06:34.0" 1243790 3277773 1 "lee" 3953 22 "{175:'Мужская одежда'}"
"3063" 3111 "2015-05-01 15:27:26.0" 1223392 4307077 1 "кожа туфли" 3953 22 "{83:'Обувь', 175:'Женская одежда', 88:'40'}"
"3064" 3112 "2015-04-26 21:03:45.0" 1806410 2218814 1 "" 1294 41 ""
"3065" 3113 "2015-05-10 19:57:39.0" 1087471 3274249 0 "" 3960 34 "{5:'Автокосметика и автохимия'}"
"3066" 3114 "2015-04-30 20:37:26.0" 2201397 1840866 0 "" 3953 26 "{132:'Музыкальные центры, магнитолы'}"
"3067" 3115 "2015-05-19 13:52:48.0" 131116 1192311 0 "столы для кафе" 3960 0 ""
"3068" 3116 "2015-05-01 12:39:44.0" 1015558 914483 1 "" 3960 22 "{83:'Обувь', 175:'Женская одежда', 88:'36'}"
"3069" 3117 "2015-04-30 21:20:22.0" 480660 3505300 0 "" 2306 12 ""
"3070" 3118 "2015-04-30 13:33:08.0" 328944 1943571 1 "" 4145 47 "{127:'Детские коляски'}"
"3071" 3119 "2015-05-11 16:51:17.0" 110420 1655193 0 "" 1002 34 "{802:'17', 5:'Шины, диски и колёса', 709:'Колёса'}"
"3072" 3120 "2015-05-01 21:11:38.0" 1506156 1092060 0 "" 3960 22 "{83:'Другое', 175:'Женская одежда'}"
"3073" 3121 "2015-05-12 18:12:14.0" 630127 1000219 1 "горка" 3960 47 ""
"3074" 3122 "2015-05-08 11:22:06.0" 524273 1440413 0 "" 3976 26 "{132:'Видеокамеры'}"
"3075" 3123 "2015-05-07 16:53:51.0" 782937 2423063 0 "" 3960 38 "{45:'Подставки и тумбы'}"
"3076" 3124 "2015-04-28 16:25:03.0" 1067364 596775 1 "" 3976 12 ""
"3077" 3125 "2015-05-03 11:05:17.0" 594744 2933629 0 "" 860 34 ""
"3078" 3126 "2015-05-07 21:35:56.0" 1538351 823649 0 "" 457 12 ""
"3079" 3127 "2015-05-15 12:54:51.0" 484645 2315574 0 "" 4341 5 ""
"3080" 3128 "2015-04-27 20:50:48.0" 1378970 2106782 0 "" 1344 57 "{130:'Приборы и аксессуары'}"
"3081" 3129 "2015-05-01 06:27:28.0" 76435 1181889 1 "" 3807 12 ""
"3082" 3130 "2015-05-03 22:04:26.0" 1217619 2205807 0 "" 44 60 "{115:'122-128 см (6-8 лет)', 179:'Платья и юбки', 178:'Для девочек'}"
"3083" 3131 "2015-04-28 15:26:13.0" 972114 1195331 1 "" 3129 60 "{477:'134-140 см (8-10 лет)', 110:'Трикотаж', 178:'Для мальчиков'}"
"3084" 3132 "2015-05-13 00:43:42.0" 498299 3659641 0 "" 3330 41 ""
"3085" 3133 "2015-05-07 08:29:16.0" 1834360 3546079 0 "" 3953 41 "{143:'Nokia'}"
"3086" 3134 "2015-04-25 20:52:01.0" 187011 3598101 1 "" 3960 22 "{83:'Обувь', 175:'Женская одежда', 88:'40'}"
"3087" 3135 "2015-05-17 18:34:09.0" 1186315 1968475 0 "" 3921 22 "{175:'Аксессуары'}"
"3088" 3136 "2015-05-12 20:05:16.0" 379755 2469203 0 "" 3662 7 ""
"3089" 3137 "2015-04-29 19:40:01.0" 1549619 3192518 0 "" 4374 1 ""
"3090" 3138 "2015-05-15 14:45:05.0" 825527 984299 0 "мфу принтер" 1344 0 ""
"3091" 3139 "2015-05-14 16:19:11.0" 840622 2987613 0 "" 3999 7 ""
"3092" 3140 "2015-05-17 20:18:19.0" 1698123 3178988 0 "" 44 38 "{45:'Кровати, диваны и кресла'}"
"3093" 3141 "2015-05-17 18:35:55.0" 1523778 2139369 0 "рессивер" 2963 0 ""
"3094" 3142 "2015-05-07 10:58:56.0" 2163371 31984 0 "macbook" 3960 2 ""
"3095" 3143 "2015-05-05 11:49:21.0" 1733069 3466067 0 "" 231 35 ""
"3096" 3144 "2015-05-12 12:22:42.0" 1705997 3050744 0 "" 3976 47 "{127:'Игрушки'}"
"3097" 3145 "2015-05-01 11:19:51.0" 955372 497650 0 "" 2077 11 "{104:'Ювелирные изделия'}"
"3098" 3146 "2015-04-26 21:02:31.0" 453754 2720544 0 "" 547 22 ""
"3099" 3147 "2015-05-01 22:30:46.0" 918704 149670 0 "" 2430 22 "{176:'Обувь', 175:'Мужская одежда', 98:'42'}"
"3100" 3149 "2015-05-18 01:53:20.0" 2194129 4259107 0 "" 3960 34 "{709:'Шины', 731:'215', 733:'16', 732:'60', 5:'Шины, диски и колёса', 734:'Летние'}"
"3101" 3150 "2015-05-04 15:31:49.0" 1774200 1477462 0 "" 3976 60 "{113:'50-56 cм (0-2 мес)', 179:'Комбинезоны и боди', 178:'Для девочек'}"
"3102" 3151 "2015-05-05 08:56:49.0" 1290411 1062064 0 "" 1822 41 "{143:'Philips'}"
"3103" 3152 "2015-05-08 09:54:42.0" 1093653 4295611 1 "" 3953 60 "{125:'24', 179:'Обувь', 178:'Для девочек'}"
"3104" 3153 "2015-04-29 15:07:32.0" 2190184 217416 1 "" 1659 5 "{165:'Фитнес и тренажёры'}"
"3105" 3154 "2015-05-13 11:54:58.0" 1013104 3405967 0 "" 1299 38 ""
"3106" 3155 "2015-05-05 11:20:03.0" 1315430 2595596 0 "" 3505 60 "{124:'23', 110:'Обувь', 178:'Для мальчиков'}"
"3107" 3156 "2015-05-04 17:27:27.0" 610077 1436499 0 "" 3953 22 "{91:'> 50 (XXL)', 83:'Рубашки и блузки', 175:'Женская одежда'}"
"3108" 3157 "2015-05-17 08:09:45.0" 1458056 3740970 0 "" 3960 34 "{709:'Шины', 731:'205', 733:'16', 732:'55', 5:'Шины, диски и колёса', 734:'Летние'}"
"3109" 3158 "2015-05-11 08:35:11.0" 1914230 568316 0 "" 1885 26 ""
"3110" 3159 "2015-05-03 16:00:01.0" 1167238 259483 1 "" 3205 22 ""
"3111" 3160 "2015-05-13 14:50:15.0" 633883 3781888 0 "" 3928 22 ""
"3112" 3161 "2015-04-30 23:51:16.0" 1099545 393010 0 "ножи складные" 343 0 ""
"3113" 3162 "2015-05-04 19:19:58.0" 551270 3841154 0 "" 547 60 "{115:'98-104 см (2-4 года)', 179:'Платья и юбки', 178:'Для девочек'}"
"3114" 3163 "2015-05-09 10:42:00.0" 2210102 67084 0 "" 3953 38 ""
"3115" 3164 "2015-04-27 19:41:15.0" 1782516 1480090 0 "" 971 12 ""
"3116" 3165 "2015-05-09 11:47:58.0" 1532502 1538123 1 "" 1653 2 ""
"3117" 3166 "2015-05-19 20:53:02.0" 1785765 2098297 0 "" 2060 12 ""
"3118" 3167 "2015-05-14 06:48:30.0" 47092 1679018 0 "" 1788 17 ""
"3119" 3168 "2015-05-10 20:02:47.0" 1872127 2350730 0 "" 346 22 "{175:'Женская одежда'}"
"3120" 3169 "2015-05-01 20:18:10.0" 1925661 3639220 0 "" 2610 4 "{156:'Горные'}"
"3121" 3170 "2015-05-07 06:32:00.0" 1977852 2762540 0 "" 942 22 "{83:'Верхняя одежда', 175:'Женская одежда'}"
"3122" 3171 "2015-05-09 17:28:12.0" 1750826 3752923 0 "" 3022 17 ""
"3123" 3172 "2015-05-17 07:24:36.0" 1618101 2409713 1 "" 4145 22 ""
"3124" 3173 "2015-04-30 17:37:13.0" 2134002 1685363 0 "dualshock 4" 697 13 ""
"3125" 3174 "2015-05-09 21:33:57.0" 2192007 4177837 0 "" 1871 1 ""
"3126" 3175 "2015-04-30 09:51:38.0" 2073402 2217513 0 "" 2225 22 "{83:'Обувь', 175:'Женская одежда', 88:'39'}"
"3127" 3176 "2015-05-11 05:51:54.0" 577669 4112936 0 "" 2319 12 ""
"3128" 3177 "2015-05-12 09:31:38.0" 949742 352050 1 "пинетки" 2225 0 ""
"3129" 3178 "2015-05-06 22:08:07.0" 1294196 388601 0 "sony v" 4145 0 ""
"3130" 3179 "2015-04-25 08:22:31.0" 237167 2495924 1 "" 992 38 "{45:'Шкафы и комоды'}"
"3131" 3180 "2015-05-17 18:48:57.0" 1112709 1649303 0 "" 2840 34 ""
"3132" 3181 "2015-04-25 03:33:07.0" 1861035 348956 0 "" 3917 41 ""
"3133" 3182 "2015-05-09 22:40:21.0" 344678 4125577 0 "якорь" 2885 0 ""
"3134" 3183 "2015-05-17 10:48:05.0" 1666016 2292256 1 "" 4370 1 ""
"3135" 3184 "2015-05-14 06:42:58.0" 1898307 967957 0 "" 2398 38 "{45:'Текстиль и ковры'}"
"3136" 3185 "2015-05-14 16:34:27.0" 975468 2378176 0 "автокресло" 3960 47 ""
"3137" 3186 "2015-04-27 21:19:41.0" 792202 3044118 1 "" 1331 41 ""
"3138" 3187 "2015-04-26 07:33:50.0" 1049961 2235236 0 "" 1344 12 ""
"3139" 3188 "2015-05-01 14:00:04.0" 390895 630247 0 "" 2791 60 ""
"3140" 3189 "2015-05-14 17:18:53.0" 311043 181281 1 "" 3976 13 "{137:'Компьютерные игры'}"
"3141" 3190 "2015-04-29 17:08:34.0" 1165714 981045 0 "" 3953 44 "{223:'Бинокли и телескопы'}"
"3142" 3191 "2015-04-27 23:14:30.0" 946462 3885100 0 "" 2612 34 "{598:'Для автомобилей', 5:'Запчасти', 817:'Двигатель'}"
"3143" 3192 "2015-04-26 06:39:24.0" 6007 4213343 0 "" 1116 25 ""
"3144" 3193 "2015-05-02 19:12:48.0" 1423273 513729 0 "" 808 34 "{598:'Для автомобилей', 5:'Запчасти', 817:'Трансмиссия и привод'}"
"3145" 3194 "2015-04-26 23:06:02.0" 2117381 1235026 0 "" 44 18 ""
"3146" 3195 "2015-05-14 07:23:51.0" 320998 3142744 1 "" 1173 25 "{140:'Планшеты'}"
"3147" 3197 "2015-05-03 16:53:50.0" 1031164 1783402 0 "" 2306 38 ""
"3148" 3198 "2015-05-19 19:40:16.0" 835922 1900936 0 "" 3960 12 ""
"3149" 3199 "2015-05-11 09:28:35.0" 824429 2456026 0 "" 3953 44 ""
"3150" 3200 "2015-05-13 19:04:41.0" 1223645 3325000 0 "" 992 22 "{175:'Женская одежда'}"
"3151" 3201 "2015-05-10 01:48:22.0" 161025 55508 1 "" 346 60 "{178:'Для девочек'}"
"3152" 3202 "2015-04-28 21:13:50.0" 99110 3091228 0 "" 3960 12 ""
"3153" 3203 "2015-04-28 09:40:51.0" 709339 3934496 0 "" 209 9 ""
"3154" 3204 "2015-05-10 20:50:16.0" 1915149 3429600 0 "" 2319 50 "{44:'Инструменты'}"
"3155" 3205 "2015-05-02 09:18:09.0" 241924 4126754 1 "" 3953 41 "{143:'Nokia'}"
"3156" 3206 "2015-05-08 22:18:49.0" 1736367 3258706 1 "" 1653 35 ""
"3157" 3207 "2015-04-25 17:31:57.0" 1281496 3860149 1 "" 163 47 "{127:'Велосипеды и самокаты'}"
"3158" 3208 "2015-05-17 19:16:30.0" 513012 618941 0 "" 1361 53 ""
"3159" 3209 "2015-05-03 02:13:53.0" 852059 2690360 0 "" 3953 34 "{797:'15', 796:'Литые', 5:'Шины, диски и колёса', 709:'Диски'}"
"3160" 3210 "2015-05-12 11:30:29.0" 1989061 1805783 0 "" 1729 38 ""
"3161" 3212 "2015-05-07 23:49:22.0" 176155 2221705 1 "" 565 57 "{130:'Косметика'}"
"3162" 3213 "2015-05-12 21:16:34.0" 1412873 2336953 0 "" 565 12 ""
"3163" 3214 "2015-05-07 20:30:50.0" 1047125 1569912 0 "" 3350 34 "{5:'Шины, диски и колёса'}"
"3164" 3215 "2015-05-13 15:01:53.0" 1764330 2243887 1 "" 2885 22 "{83:'Платья и юбки', 175:'Женская одежда', 90:'> 50 (XXL)'}"
"3165" 3216 "2015-05-10 22:28:08.0" 569148 874271 0 "" 992 60 "{119:'122-128 см (6-8 лет)', 110:'Верхняя одежда', 178:'Для мальчиков'}"
"3166" 3217 "2015-05-12 21:26:27.0" 211935 3389372 0 "" 1294 9 ""
"3167" 3218 "2015-04-28 18:27:24.0" 2031405 2806684 0 "" 401 34 ""
"3168" 3219 "2015-05-13 17:56:11.0" 1031931 2898283 0 "" 547 38 "{45:'Шкафы и комоды'}"
"3169" 3220 "2015-04-25 11:36:58.0" 2019813 1344640 1 "" 209 17 ""
"3170" 3221 "2015-04-28 21:47:54.0" 1734722 2642995 1 "чайник" 230 27 "{48:'Для кухни'}"
"3171" 3222 "2015-05-13 14:46:53.0" 1928030 4155025 1 "" 414 41 ""
"3172" 3223 "2015-05-15 19:29:58.0" 1026408 1641054 0 "сабвуфер" 547 0 ""
"3173" 3224 "2015-04-28 14:00:06.0" 104889 2821886 0 "" 2685 60 "{115:'86-92 см (1-2 года)', 179:'Платья и юбки', 178:'Для девочек'}"
"3174" 3225 "2015-05-13 14:55:30.0" 1355572 45527 1 "" 4294 47 "{127:'Игрушки'}"
"3175" 3226 "2015-05-13 18:42:10.0" 1205763 631392 0 "" 489 12 ""
"3176" 3227 "2015-05-03 21:55:54.0" 206458 4212272 1 "ветровка" 1653 60 "{112:'98-104 см (2-4 года)', 179:'Верхняя одежда', 178:'Для девочек'}"
"3177" 3228 "2015-05-08 11:54:31.0" 95930 3260463 1 "" 230 4 "{156:'Дорожные'}"
"3178" 3229 "2015-05-11 21:28:32.0" 224726 352230 0 "" 1359 34 "{5:'Запчасти'}"
"3179" 3230 "2015-04-28 16:06:56.0" 67079 205572 1 "" 1116 22 "{175:'Женская одежда'}"
"3180" 3231 "2015-05-18 09:16:28.0" 1207445 623971 0 "" 987 29 ""
"3181" 3232 "2015-04-27 20:37:55.0" 1988476 2802822 0 "" 3915 60 ""
"3182" 3233 "2015-04-26 21:21:05.0" 1632636 1903975 0 "музыкальный центр" 3960 26 ""
"3183" 3234 "2015-04-26 23:06:54.0" 456445 2940750 0 "" 3953 41 "{143:'Sony'}"
"3184" 3235 "2015-05-08 18:27:42.0" 2151715 2097197 1 "" 1592 22 "{176:'Обувь', 175:'Мужская одежда', 98:'45'}"
"3185" 3236 "2015-05-10 19:09:31.0" 1284414 3630133 0 "детские коляски" 343 0 ""
"3186" 3237 "2015-05-12 08:01:28.0" 800503 3155396 1 "" 346 22 ""
"3187" 3238 "2015-04-30 21:19:53.0" 2112298 1660681 0 "" 4172 38 ""
"3188" 3239 "2015-05-09 02:38:40.0" 669733 3821435 0 "" 1312 38 ""
"3189" 3240 "2015-05-08 19:07:47.0" 1675933 475149 0 "" 3022 47 ""
"3190" 3241 "2015-04-26 23:21:23.0" 2127734 1886219 0 "" 3771 51 "{148:'Расходные материалы'}"
"3191" 3242 "2015-04-25 12:47:08.0" 1115690 1594103 0 "" 3921 60 "{115:'122-128 см (6-8 лет)', 179:'Платья и юбки', 178:'Для девочек'}"
"3192" 3243 "2015-04-30 17:32:18.0" 1387852 3547809 0 "" 1156 5 "{165:'Фитнес и тренажёры'}"
"3193" 3244 "2015-04-25 15:58:38.0" 1003394 1006657 0 "" 1359 60 "{125:'20', 179:'Обувь', 178:'Для девочек'}"
"3194" 3245 "2015-04-29 17:37:17.0" 300127 1858671 0 "" 3960 3 ""
"3195" 3246 "2015-05-06 13:35:19.0" 1107659 136442 1 "прихожая" 3960 38 ""
"3196" 3247 "2015-04-26 20:12:48.0" 1986414 2212434 0 "" 2294 34 "{5:'Шины, диски и колёса'}"
"3197" 3248 "2015-05-15 13:45:23.0" 1611320 4039692 1 "" 2885 34 "{797:'16', 709:'Диски', 799:'6', 798:'7', 5:'Шины, диски и колёса', 801:{to:'-15', from:'-15'}, 800:'139.7'}"
"3198" 3249 "2015-05-13 18:32:09.0" 1465008 1440397 0 "" 1653 22 "{175:'Женская одежда'}"
"3199" 3250 "2015-05-07 19:26:40.0" 1758078 3414373 1 "" 926 47 "{127:'Детские коляски'}"
"3200" 3251 "2015-05-19 23:48:25.0" 515371 414527 0 "газовая плита бу" 3953 0 ""
"3201" 3252 "2015-05-02 21:35:42.0" 1869656 3385271 0 "" 547 34 "{5:'Аудио- и видеотехника'}"
"3202" 3253 "2015-05-14 16:33:01.0" 944645 1355886 1 "двери б/у" 3960 50 "{44:'Двери'}"
"3203" 3254 "2015-04-28 08:52:59.0" 802813 4159777 0 "" 992 60 "{115:'110-116 см (4-6 лет)', 179:'Платья и юбки', 178:'Для девочек'}"
"3204" 3255 "2015-05-04 11:32:46.0" 1688127 682852 0 "" 547 4 "{156:'Дорожные'}"
"3205" 3256 "2015-05-18 19:52:47.0" 1707031 904093 0 "телефон" 3953 0 ""
"3206" 3257 "2015-05-09 13:08:56.0" 1566801 4088400 0 "" 2885 12 ""
"3207" 3258 "2015-05-07 21:08:41.0" 2192883 603176 0 "" 547 1 ""
"3208" 3259 "2015-04-27 17:47:55.0" 1857012 1766628 0 "" 3960 26 "{132:'Акустика, колонки, сабвуферы'}"
"3209" 3260 "2015-05-13 20:01:14.0" 1576010 1531995 0 "" 3953 53 "{181:'Для ресторана'}"
"3210" 3261 "2015-05-16 16:43:12.0" 1089284 2099090 1 "кресла" 3939 38 "{45:'Кровати, диваны и кресла'}"
"3211" 3262 "2015-05-01 06:58:01.0" 968080 1806840 1 "рено меган 2" 3771 34 "{598:'Для автомобилей', 5:'Запчасти'}"
"3212" 3263 "2015-04-29 13:29:44.0" 1858762 3211246 1 "" 3953 2 ""
"3213" 3264 "2015-04-30 09:10:49.0" 47458 3100995 1 "" 547 34 "{5:'Шины, диски и колёса'}"
"3214" 3265 "2015-04-27 09:42:05.0" 182297 1919343 0 "" 1902 41 ""
"3215" 3266 "2015-05-12 12:44:44.0" 1925657 1161824 0 "" 3771 47 "{127:'Велосипеды и самокаты'}"
"3216" 3267 "2015-05-14 08:08:18.0" 669798 1000104 1 "" 2739 18 ""
"3217" 3268 "2015-05-17 22:39:58.0" 616001 1319462 1 "" 1636 28 ""
"3218" 3269 "2015-04-27 17:35:03.0" 126655 3089108 1 "" 3953 50 ""
"3219" 3270 "2015-04-25 15:00:21.0" 2102818 1442240 0 "" 3960 57 "{130:'Приборы и аксессуары'}"
"3220" 3271 "2015-05-06 22:28:38.0" 53823 720077 1 "" 4005 16 "{162:'Для студии и концертов'}"
"3221" 3272 "2015-05-14 12:48:45.0" 1688315 2068611 0 "" 3022 7 ""
"3222" 3273 "2015-04-29 15:31:29.0" 1577042 3725150 1 "" 2536 34 "{598:'Для автомобилей', 5:'Запчасти', 817:'Кузов'}"
"3223" 3274 "2015-05-14 12:52:42.0" 1306388 3648428 1 "торты" 3960 0 ""
"3224" 3275 "2015-05-02 17:53:10.0" 616934 2012843 0 "" 3129 12 ""
"3225" 3276 "2015-04-26 18:42:30.0" 1463132 28624 0 "" 346 38 ""
"3226" 3277 "2015-04-27 22:58:34.0" 161374 484985 1 "камод" 3976 38 ""
"3227" 3278 "2015-05-09 17:03:44.0" 817694 3817115 0 "" 1886 41 ""
"3228" 3279 "2015-05-15 19:32:30.0" 1994975 2078284 0 "" 1636 34 "{709:'Шины', 731:'235', 733:'18', 732:'60', 5:'Шины, диски и колёса', 734:'Летние'}"
"3229" 3280 "2015-05-13 13:07:33.0" 1873469 3539629 1 "" 992 22 "{83:'Обувь', 175:'Женская одежда', 88:'38'}"
"3230" 3281 "2015-05-05 21:05:31.0" 2257744 1847315 0 "" 2652 12 ""
"3231" 3282 "2015-05-11 15:27:33.0" 878368 857660 0 "" 1917 4 ""
